Distance,CP20/40,CP20/50,CP20/60,CP20/80,CP20/100,CP20/120,CP20/140,CP20/160,CP20/180,CP25/40,CP25/50,CP25/60,CP25/80,CP25/100,CP25/120,CP25/140,CP25/160,CP25/180,FH5.18/60,FH5.18/90,FH5.18/120,FH5.18/150,FH5.18/180,TP25/80,TP25/100,TP25/120,TP25/140,TP25/160,TP25/180,TP20/80,TP20/100,TP20/120,TP20/140,TP20/160,TP20/180,TP15/80,TP15/100,TP15/120,TP15/140,TP15/160,TP15/180,TP17/80,TP17/100,TP17/120,TP17/140,TP17/160,TP17/180,SP6548,SP6554,SP6560,SP6648,SP6654,SP6660,RV2.25/120,RV2.25/150,RV2.25/170,RV2.25/180,RH2.21/120,RH2.21/150,RH2.21/170,RH2.21/180,FH8.20/60,FH8.20/90,FH8.20/120,FH8.20/150,FH8.20/180,FH8.23/60,FH8.23/90,FH8.23/120,FH8.23/150,FH8.23/180,FH8.21/60,FH8.21/90,FH8.21/120,FH8.21/150,FH8.21/180
301,0.025787022,0.030225702,0.03313021,0.034771581,0.036991307,0.038085469,0.038234009,0.038114259,0.037869966,0.030455408,0.036061385,0.03993594,0.041619603,0.044717024,0.046747588,0.047283334,0.047401298,0.047033869,0.017941495,0.02034145,0.02148477,0.022054915,0.022365801,0.040639307,0.043544736,0.045479826,0.04679107,0.047696639,0.048328978,0.031133952,0.03322092,0.034524226,0.035422481,0.036010325,0.036437566,0.027405064,0.029195845,0.030283564,0.031020791,0.031493988,0.031836289,0.01708159,0.018993188,0.019544414,0.019944092,0.020457931,0.020627186,0.055430516,0.055758971,0.055827062,0.068918238,0.069561325,0.069832278,0.042086069,0.042745114,0.042254315,0.041917682,0.020011882,0.020789514,0.02115269,0.021254074,0.020964151,0.024032109,0.025564754,0.026415899,0.026877877,0.029904317,0.034604366,0.037071406,0.038378332,0.039112042,0.025601538,0.029706895,0.031734205,0.032802566,0.033403555
302,0.025645514,0.030073112,0.032975206,0.034614041,0.036837132,0.037939916,0.038093522,0.037977867,0.037736771,0.030294368,0.035885686,0.039755338,0.041437444,0.044536798,0.046574522,0.047115159,0.047237297,0.046876655,0.01782244,0.020212827,0.021353805,0.021923428,0.022234233,0.040421156,0.043282589,0.045248937,0.046558181,0.0474595,0.048094666,0.03093897,0.033003493,0.034340195,0.035156327,0.035804441,0.03621082,0.027224013,0.028997855,0.030116361,0.03077931,0.031307296,0.031630744,0.016966501,0.018872976,0.019423051,0.019822292,0.020335729,0.020504952,0.055196548,0.05552827,0.055599212,0.06866774,0.069314775,0.069589252,0.041858407,0.042528751,0.042047048,0.041713752,0.019853259,0.020629274,0.020992431,0.021093972,0.020823165,0.023877927,0.025446337,0.026256555,0.026718129,0.029722891,0.034404371,0.036865701,0.038170767,0.038904072,0.02546242,0.029526222,0.031548611,0.032615474,0.033216283
303,0.025504269,0.029920736,0.03282035,0.034456607,0.036683007,0.03779436,0.037953014,0.037841443,0.03760354,0.030135024,0.035711647,0.039576298,0.041256826,0.044357982,0.046403797,0.046947346,0.047073655,0.046719347,0.017704399,0.020089498,0.021223868,0.021792965,0.022103686,0.04020449,0.043088164,0.045019542,0.046326781,0.047227131,0.047861836,0.030764866,0.032740304,0.034157473,0.034766598,0.035556263,0.035961993,0.027064998,0.028758283,0.02995037,0.030425815,0.031082326,0.031405268,0.016851385,0.018753024,0.019301863,0.019700697,0.02021342,0.0203828,0.054964211,0.055298941,0.055371399,0.068418651,0.069069387,0.069346242,0.041632163,0.042313706,0.041841058,0.041511095,0.019696187,0.020470571,0.020833701,0.020935403,0.020684686,0.02372643,0.025305853,0.026100031,0.026560625,0.029544539,0.034207691,0.036663417,0.037966133,0.03869884,0.025406449,0.029348613,0.031366174,0.032431605,0.033032127
304,0.025363286,0.029768574,0.032665643,0.034299281,0.036528933,0.037648801,0.037812484,0.037704986,0.037470272,0.029977426,0.035539352,0.03939894,0.0410779,0.044180751,0.046233442,0.046779895,0.046910373,0.046561946,0.017587353,0.019964421,0.021094938,0.02166351,0.021974149,0.039989301,0.042907201,0.044791628,0.046096858,0.046996237,0.047630477,0.030591978,0.032572145,0.033975935,0.034696063,0.035380103,0.035785762,0.02690712,0.028605214,0.029785483,0.030361801,0.030922646,0.031245582,0.016738034,0.01863449,0.019182697,0.019580707,0.020092707,0.020262199,0.054734416,0.055072012,0.055146646,0.068171608,0.068825955,0.069105748,0.041407331,0.042099976,0.04163634,0.041309709,0.019540665,0.020313408,0.020676502,0.020778371,0.020552898,0.023582132,0.025156691,0.02595112,0.026410739,0.029374676,0.034020217,0.036470728,0.037771431,0.038503384,0.025386395,0.029179376,0.031192454,0.032256606,0.032856574
305,0.025224674,0.029618819,0.032513314,0.034144428,0.036377216,0.037505454,0.037674104,0.037570635,0.037339073,0.029820223,0.03536746,0.039221981,0.040899385,0.044003916,0.046063162,0.046612806,0.046747451,0.046404451,0.017471302,0.019833762,0.020967019,0.02153506,0.021845614,0.039775576,0.042639602,0.044565187,0.045868404,0.046766806,0.047400581,0.030420299,0.032437579,0.033795603,0.034655902,0.035231714,0.035637305,0.026750369,0.02848274,0.029621716,0.03032536,0.030788159,0.031111083,0.016627218,0.018518926,0.019066194,0.019463639,0.019974543,0.020144728,0.054505486,0.054845896,0.054922866,0.067925275,0.068583188,0.068866056,0.041183911,0.04188756,0.041432892,0.04110959,0.019386697,0.020157791,0.020520842,0.020622876,0.02043168,0.023449219,0.025011225,0.025814127,0.026274233,0.029218324,0.033847411,0.03629328,0.037593843,0.038325248,0.02535054,0.029023433,0.03103253,0.032095546,0.032694712
306,0.025086267,0.029469233,0.032361108,0.033989667,0.036225548,0.037362114,0.037535716,0.037436268,0.037207852,0.029663412,0.03519597,0.03904542,0.040721281,0.043827476,0.045892977,0.04644608,0.046584889,0.046246862,0.01735624,0.019746163,0.020840106,0.021407607,0.021718072,0.039563301,0.042418768,0.044340201,0.045641401,0.046538825,0.04717213,0.030249822,0.032290611,0.03361647,0.034534976,0.035074838,0.035480304,0.026594738,0.028349003,0.029459063,0.030215706,0.030646009,0.030968873,0.016516769,0.018403528,0.018949898,0.019346721,0.019856839,0.020027312,0.054277421,0.054620591,0.05469998,0.067679649,0.068341084,0.0686271,0.040961876,0.041676432,0.04123069,0.040910665,0.019234246,0.020003682,0.020366678,0.020468865,0.020324604,0.023331544,0.024880816,0.025692864,0.026157255,0.029080105,0.033694301,0.036136189,0.037440728,0.038172482,0.025242679,0.028885313,0.030891005,0.031952918,0.032551225
307,0.024948044,0.029319796,0.032209003,0.033834973,0.036073906,0.037218759,0.037397298,0.037301862,0.037076587,0.029508011,0.035025848,0.038870128,0.040544412,0.043652158,0.045725442,0.046279716,0.046422686,0.04608918,0.017242147,0.019589405,0.020714178,0.021281135,0.021591511,0.039352468,0.042183824,0.044116664,0.045415844,0.046309466,0.046930436,0.030080539,0.03211625,0.033438529,0.034318386,0.034897071,0.035302342,0.026440222,0.028190364,0.029297519,0.030019327,0.030484955,0.030807703,0.016406662,0.018288195,0.018833809,0.019229951,0.019739549,0.019909943,0.054049995,0.054395931,0.05447814,0.067434621,0.068099558,0.068389056,0.040741218,0.041466584,0.041029727,0.040712991,0.019083255,0.019851023,0.020213958,0.020316296,0.020234938,0.023232632,0.024775808,0.025590658,0.02606634,0.028964248,0.033565487,0.036004041,0.037319623,0.038053646,0.02500212,0.028769162,0.030772006,0.031832638,0.032430397
308,0.024811962,0.029172366,0.032058683,0.03368199,0.035923749,0.037076657,0.037260058,0.037168594,0.03694644,0.029354571,0.034857557,0.038696446,0.040369026,0.04347809,0.0455582,0.046113714,0.046260843,0.045931405,0.017129023,0.0194716,0.020589239,0.021155647,0.021465928,0.039143062,0.041982666,0.043894563,0.045191719,0.046088581,0.046723745,0.029912442,0.031930512,0.033261778,0.034087464,0.034709863,0.035114898,0.026286812,0.028021396,0.02913708,0.029809978,0.030315371,0.030637971,0.016296898,0.018172929,0.018717925,0.019113331,0.019622673,0.019792622,0.053824051,0.054172809,0.054258187,0.067190899,0.067859372,0.068152622,0.040521931,0.041258013,0.040829999,0.040516545,0.018933726,0.019699822,0.020062688,0.020165173,0.020046111,0.023026468,0.024564327,0.025376701,0.025863737,0.028719886,0.033296533,0.035726211,0.037032009,0.037788377,0.024712993,0.028526818,0.030521984,0.031580641,0.032179029
309,0.02467671,0.029025761,0.031909153,0.033529813,0.035774347,0.036935257,0.037123505,0.037036004,0.036816967,0.029201319,0.034689455,0.038522946,0.040193823,0.043304195,0.045390959,0.045953342,0.046104543,0.045773535,0.017016844,0.019330869,0.020465261,0.021031117,0.021341303,0.038935073,0.04176492,0.043673888,0.044969015,0.045851142,0.046495362,0.029745529,0.031768336,0.033086218,0.033974819,0.034548783,0.034953616,0.026134504,0.027873892,0.028977747,0.029707889,0.030169482,0.030491953,0.016187952,0.018059026,0.018603082,0.018997767,0.019506767,0.019676648,0.053599157,0.053950735,0.054039354,0.066948064,0.067620063,0.067917124,0.040304009,0.041050715,0.040631503,0.040321313,0.018785661,0.019550082,0.019912872,0.020015498,0.01991898,0.02288691,0.0244183,0.025232347,0.025691569,0.028555221,0.033114328,0.035536806,0.036832415,0.03756278,0.024564132,0.028362705,0.030351616,0.031410542,0.032008506
310,0.024541826,0.028879544,0.031760026,0.033378068,0.035625377,0.036794281,0.036987374,0.036903834,0.036687912,0.029048254,0.034521541,0.038349629,0.040018805,0.043130473,0.04522372,0.045793879,0.045949141,0.045615572,0.016905614,0.019210284,0.020342244,0.020907548,0.021217634,0.038728489,0.041549816,0.043454624,0.044747719,0.045642125,0.046272594,0.02957979,0.031596644,0.032911826,0.033754497,0.034368168,0.034772778,0.025983291,0.027717754,0.0288195,0.029508249,0.030005931,0.030328265,0.016082231,0.017947525,0.018489701,0.018885367,0.019394291,0.01956313,0.053375312,0.053729708,0.053821639,0.066706115,0.067381633,0.06768256,0.040087452,0.040844685,0.04043423,0.04012729,0.018639061,0.019401805,0.019764511,0.019867273,0.019792861,0.022748408,0.024270092,0.025089036,0.025547924,0.028391724,0.032933338,0.035346481,0.036644449,0.037374355,0.024416387,0.028199754,0.030180498,0.031241587,0.031839137
311,0.024407523,0.028733929,0.031611504,0.033226963,0.035477027,0.0366539,0.036851828,0.036772243,0.03655943,0.028896395,0.034354832,0.038177468,0.03984494,0.042957824,0.045058544,0.045634713,0.045794032,0.045457516,0.016795323,0.019100535,0.020220186,0.02078493,0.021094916,0.038523302,0.041325909,0.043236766,0.044527825,0.0454203,0.046051221,0.029415207,0.031426115,0.032738594,0.033527469,0.034169086,0.03457345,0.025833156,0.027562696,0.028662329,0.029302559,0.029825692,0.030147874,0.015976569,0.017836642,0.018378098,0.018773068,0.019281824,0.019450076,0.053152734,0.053509944,0.053604492,0.066465338,0.067144334,0.067448527,0.039872233,0.040639892,0.040238149,0.039934467,0.018493897,0.019254946,0.019617557,0.019720458,0.019667756,0.022610961,0.024128166,0.02494677,0.02540533,0.028229398,0.032753562,0.035160815,0.036457685,0.037187135,0.024269759,0.028037964,0.030013631,0.031073781,0.03167092
312,0.024274871,0.028589902,0.031464438,0.033077281,0.035329946,0.036514621,0.036717326,0.03664166,0.036431934,0.028746825,0.034190405,0.038007489,0.039673244,0.042787183,0.044894263,0.045475844,0.045639218,0.045299366,0.016685958,0.018981814,0.020099073,0.02066325,0.020973134,0.038319497,0.04112474,0.043020297,0.044309318,0.045200792,0.045831229,0.029251781,0.031256746,0.032566517,0.033424525,0.033986761,0.034390895,0.025684099,0.027408717,0.028506233,0.029209294,0.029660648,0.029982686,0.015870875,0.01772597,0.018266579,0.018660785,0.019169269,0.019337072,0.052930955,0.053291017,0.053387809,0.066225269,0.066907766,0.067214891,0.039658345,0.040436339,0.040043269,0.039742828,0.018350111,0.019109459,0.019471965,0.019575004,0.019543669,0.022474567,0.023994175,0.024805551,0.025263785,0.028068245,0.032575001,0.034980896,0.036272125,0.037001118,0.024124253,0.027877336,0.029851989,0.030907127,0.031503855
313,0.024142772,0.028446363,0.031317765,0.032927939,0.035183116,0.036375508,0.036582961,0.036511199,0.036304556,0.028597699,0.034026413,0.037837918,0.039501946,0.042616905,0.044730241,0.045317272,0.045484697,0.045143126,0.01657751,0.018820139,0.019978895,0.020542503,0.020812601,0.038117064,0.040912746,0.042805211,0.044092189,0.04498266,0.045612609,0.029089503,0.031088532,0.03239559,0.033479052,0.033828014,0.03423194,0.025536114,0.027255812,0.028351203,0.029258696,0.029516971,0.029838877,0.015765528,0.017615508,0.018155144,0.018549065,0.019057022,0.019224121,0.052709938,0.053072887,0.053171881,0.06598583,0.066671859,0.066981875,0.039445783,0.040234018,0.039849581,0.039552365,0.018207707,0.018965347,0.019327743,0.019430914,0.019419881,0.022339398,0.023860702,0.024665384,0.025123288,0.027907319,0.032397655,0.034803335,0.036087767,0.036816301,0.023979018,0.027717868,0.02969256,0.030741628,0.031338298
314,0.024011074,0.028303192,0.031171402,0.032778881,0.035036514,0.036236565,0.036448747,0.036380874,0.03617731,0.028448864,0.033862696,0.037668593,0.039330885,0.042446842,0.044566197,0.045158997,0.045330471,0.044998353,0.016469972,0.018717242,0.019859009,0.020427271,0.020689707,0.037918963,0.040704317,0.042594886,0.043879597,0.044766346,0.045398561,0.028928352,0.030921452,0.03223266,0.033241602,0.033672423,0.034076142,0.025389178,0.027103961,0.028203453,0.029043643,0.029376177,0.029697953,0.015661766,0.017506652,0.018045354,0.018438787,0.018946241,0.019113792,0.052489685,0.052855554,0.052956706,0.06574702,0.066436614,0.066749479,0.039234542,0.040032925,0.039657077,0.039363073,0.018066685,0.018822612,0.019184892,0.019288192,0.019298779,0.022207515,0.023724774,0.024526273,0.02498634,0.027749759,0.032225723,0.034624531,0.035904623,0.036635961,0.023836873,0.027563347,0.029532063,0.030577291,0.03117951
315,0.023881171,0.028161753,0.031026638,0.032631382,0.034891291,0.036098799,0.036315624,0.036251587,0.036051057,0.02830034,0.033699277,0.037499542,0.039160087,0.042277017,0.044402477,0.045001018,0.045176539,0.044854064,0.01636333,0.018660531,0.019740165,0.020312753,0.020623914,0.037716273,0.040490433,0.042379141,0.043662021,0.044550476,0.045179443,0.028768319,0.030755496,0.03210479,0.033027928,0.033520903,0.0339244,0.025243284,0.026953154,0.028087516,0.028850138,0.029239086,0.029560716,0.015558285,0.017398058,0.017935811,0.01832873,0.018835729,0.019003683,0.052270196,0.052639017,0.052742285,0.06550884,0.066202032,0.066517703,0.039024617,0.039833054,0.039465753,0.039174949,0.017927047,0.018681256,0.019043413,0.019146835,0.01918373,0.022073021,0.023591414,0.024388215,0.024851911,0.027599996,0.032049658,0.034449046,0.035722685,0.036458832,0.023701795,0.027405169,0.029374555,0.030414111,0.031018486
316,0.023751491,0.028020574,0.030882167,0.032484221,0.034746435,0.035961427,0.036182913,0.036122724,0.035925242,0.028154607,0.033538614,0.037333083,0.038991818,0.042109482,0.044241024,0.044843337,0.045022901,0.044710259,0.016257573,0.018512276,0.019627419,0.020180389,0.020494787,0.037517895,0.040335084,0.042168136,0.043448962,0.044336404,0.044964877,0.028609413,0.030590668,0.031920498,0.032774275,0.033390522,0.033793775,0.02509844,0.026803396,0.02792044,0.028620465,0.029121169,0.029442596,0.015456564,0.017291305,0.017828054,0.018220578,0.018726815,0.018895488,0.052054392,0.052425853,0.052531278,0.065273774,0.065970305,0.06628884,0.038815987,0.039634383,0.039275583,0.038987975,0.017788757,0.018541238,0.018903261,0.019006812,0.019066911,0.021939517,0.023486772,0.024251288,0.024725543,0.027447913,0.031872811,0.034311575,0.035542055,0.03629229,0.023564587,0.027246351,0.029251046,0.030252181,0.030868318
317,0.023622373,0.027879965,0.030738254,0.032337639,0.03460213,0.035824578,0.036050717,0.035994371,0.035799935,0.028009316,0.033378385,0.037167032,0.038823945,0.041942306,0.044079866,0.044685952,0.044869557,0.044566938,0.016152704,0.018408889,0.0195139,0.02006864,0.020377978,0.037305073,0.040078831,0.041958468,0.043219577,0.044121872,0.044733806,0.028451609,0.030426949,0.031724529,0.032582273,0.033161299,0.033564316,0.024954622,0.026654668,0.027742797,0.02844666,0.028913811,0.029235129,0.015355315,0.017185016,0.017720991,0.01811258,0.01861832,0.018787068,0.051839095,0.052213258,0.052321363,0.065039194,0.065739097,0.066060926,0.038608644,0.039436907,0.039086568,0.038802143,0.017651773,0.018402519,0.018764401,0.018868079,0.018801701,0.021808734,0.023312646,0.024115186,0.024571902,0.027102324,0.031700548,0.034081378,0.035362357,0.036089231,0.023253518,0.027091725,0.029044944,0.03009115,0.030685974
318,0.023494587,0.027740606,0.03059544,0.032192082,0.034458681,0.0356884,0.035919119,0.035866569,0.035675148,0.027864469,0.033218592,0.037001388,0.03865647,0.04177549,0.043919002,0.044528863,0.044716507,0.044424102,0.016048707,0.018286757,0.019389373,0.019952416,0.020261637,0.037129396,0.039886503,0.041750139,0.043030883,0.043915614,0.044543641,0.028294914,0.030264343,0.031557813,0.032424572,0.033011715,0.033414653,0.024811837,0.026506974,0.027591707,0.028303935,0.028778452,0.029097399,0.015255006,0.017079821,0.017614631,0.018005593,0.018511175,0.018679271,0.051624137,0.052001122,0.052111971,0.064804936,0.065508294,0.06583346,0.038402582,0.039240621,0.038898702,0.038617451,0.017516095,0.0182651,0.018626835,0.018730636,0.018744689,0.02167862,0.023178788,0.023980195,0.024436563,0.027029437,0.031528882,0.033904614,0.035183949,0.03591035,0.023187827,0.026937701,0.028886563,0.029931349,0.030525741
319,0.023367781,0.027602191,0.030453494,0.032047369,0.034315977,0.035552857,0.035788112,0.035739334,0.035550906,0.02772,0.033059169,0.036836089,0.038489331,0.041608982,0.043758392,0.044372072,0.044563751,0.044281749,0.015945579,0.018176563,0.019276956,0.019837075,0.020146179,0.03693069,0.03968166,0.041543113,0.04281776,0.043702541,0.044329116,0.028139302,0.030102825,0.031393567,0.032273907,0.032879917,0.033282814,0.02467006,0.026360291,0.027442878,0.028167603,0.028659289,0.028976146,0.015155581,0.016975247,0.017509277,0.017899544,0.018404706,0.018572455,0.051409516,0.051789444,0.051903102,0.064571002,0.065277898,0.065606442,0.038197796,0.039045519,0.038711979,0.03843389,0.017381725,0.018128984,0.018490566,0.018594482,0.018681234,0.021547769,0.023045906,0.023846171,0.024301293,0.026945949,0.031357193,0.033728982,0.035006662,0.035731396,0.023112661,0.026783723,0.028729261,0.029772617,0.03036551
320,0.023241729,0.027464569,0.030312355,0.031903517,0.034174126,0.035418151,0.03565794,0.035612929,0.035427497,0.027577442,0.032901642,0.036672582,0.038323948,0.041444086,0.043599323,0.044215577,0.044411289,0.044139433,0.015843305,0.018065111,0.019163083,0.019722604,0.020031588,0.036737565,0.039473775,0.041337402,0.042609983,0.043385766,0.044119809,0.02798475,0.029942372,0.031230385,0.032098838,0.032696917,0.033099543,0.02452927,0.026214597,0.027295037,0.028009217,0.02849396,0.028811823,0.015056343,0.016870919,0.017404185,0.017793655,0.018298497,0.018466034,0.051196899,0.051579706,0.051695647,0.064338836,0.065049207,0.065380693,0.03799428,0.038851597,0.038526393,0.038251447,0.017248669,0.017994176,0.018355597,0.018459621,0.018594335,0.021417076,0.022913996,0.023713115,0.024166568,0.02683157,0.031186234,0.03355448,0.034830498,0.035552994,0.023009768,0.026630463,0.028573036,0.029614957,0.030205845
321,0.023116275,0.027327534,0.030171767,0.031760211,0.034032771,0.035283886,0.035528191,0.035486937,0.035304494,0.027435568,0.032744774,0.036509675,0.038159133,0.041279687,0.043440676,0.044059379,0.044259121,0.043997093,0.015741879,0.017961689,0.019050078,0.019608998,0.019917858,0.036545729,0.039278728,0.041132991,0.042403502,0.043299687,0.043911792,0.027831259,0.029782985,0.031068268,0.031909022,0.032471913,0.032873846,0.024389468,0.026069892,0.027148182,0.027837504,0.028290663,0.028615501,0.014957852,0.016767521,0.017299798,0.017688492,0.018193066,0.018360874,0.05098518,0.051370689,0.051488817,0.064107493,0.064821171,0.065155523,0.037792021,0.038658838,0.038341921,0.038070119,0.017116882,0.01786063,0.018221877,0.018326016,0.018480822,0.02128898,0.022783056,0.023581028,0.024033671,0.026683038,0.031017847,0.033381105,0.034655457,0.035376846,0.022876203,0.026479568,0.028417884,0.029458368,0.030048273
